Candidate_ID,Candidate_Name,Parent_Seed_ID,Parent_Name,Transformation_Code,Design_Change,Attachment_Position,Canonical_SMILES,Molecular_Formula,Molecular_Weight,DOPO_Count_Computed,Design_Family,Linker_Type,Reactive_Group,Preparation_Type,Synthesis_Level,Strict_Screening_Eligible,Parent_Tanimoto_r3,Max_Train_Tanimoto_r3,Nearest_Training_ID,Nearest_Training_Name,Fragment_Count,Formal_Charge,Radical_Electrons,Heavy_Atom_Count,Risk_Flags
CAND_R2_040,CTP-DOPO-NH-hydroxyethyl,TRAIN_041,CTP-DOPO,NH_hydroxyethyl,Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.,NH_site_1,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C152H118N9O25P9,2749.4199999999923,6,P-N,N-hydroxyethyl,OH,Additive,C,False,0.7425742574257426,0.7425742574257426,TRAIN_041,CTP-DOPO,1,0,0,195,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_041,CTP-DOPO-NH-hydroxyethyl-all,TRAIN_041,CTP-DOPO,NH_hydroxyethyl_all,Introduced one hydroxyethyl substituent on an N–H site. Converted all N–H sites.,all_NH,O=P1(C(c2ccc(OP3(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CCO)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)N(CCO)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,C162H138N9O30P9,2969.6849999999904,6,P-N,N-hydroxyethyl-all,OH,Additive,C,False,0.5544554455445545,0.5544554455445545,TRAIN_041,CTP-DOPO,1,0,0,210,high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening
CAND_R2_042,CTP-DOPO-NH-glycidyl,TRAIN_041,CTP-DOPO,NH_glycidyl,Introduced one glycidyl substituent on an N–H site. Regioisomer 1.,NH_site_1,O=P1(C(Nc2ccc(O)cc2)c2ccc(OP3(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(Nc5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)Oc2ccccc2-c2ccccc21,C153H118N9O25P9,2761.4309999999923,6,P-N,N-glycidyl,epoxy,Co-curing,C,False,0.7075471698113207,0.7075471698113207,TRAIN_041,CTP-DOPO,1,0,0,196,high molecular weight; high DOPO count; exploratory only; excluded from formal screening
CAND_R2_043,CTP-DOPO-NH-glycidyl-all,TRAIN_041,CTP-DOPO,NH_glycidyl_all,Introduced one glycidyl substituent on an N–H site. Converted all N–H sites.,all_NH,O=P1(C(c2ccc(OP3(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=NP(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)(Oc4ccc(C(N(CC5CO5)c5ccc(O)cc5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)=N3)cc2)N(CC2CO2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,C168H138N9O30P9,3041.75099999999,6,P-N,N-glycidyl-all,epoxy,Co-curing,C,False,0.5283018867924528,0.5283018867924528,TRAIN_041,CTP-DOPO,1,0,0,216,high molecular weight; high DOPO count; large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening
CAND_R2_044,PBD-amino,TRAIN_020,PBD,amino,Added amino at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(N)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H39N7O6P2,1015.963,2,P-N,aryl-amino,NH2,Co-curing,B,True,0.83,0.83,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_045,PBD-hydroxy,TRAIN_020,PBD,hydroxy,Added hydroxy at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(O)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H38N6O7P2,1016.9470000000001,2,P-N,aryl-hydroxy,OH,Additive,B,True,0.8383838383838383,0.8383838383838383,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_046,PBD-hydroxymethyl,TRAIN_020,PBD,hydroxymethyl,Added hydroxymethyl at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(CO)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C61H40N6O7P2,1030.974,2,P-N,aryl-hydroxymethyl,CH2OH,Additive,B,True,0.8137254901960784,0.8137254901960784,TRAIN_020,PBD,1,0,0,76,none
CAND_R2_047,PBD-carboxamide,TRAIN_020,PBD,carboxamide,Added carboxamide at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C61H39N7O7P2,1043.9730000000002,2,P-N,aryl-carboxamide,amide,Additive,B,True,0.7980769230769231,0.7980769230769231,TRAIN_020,PBD,1,0,0,77,none
CAND_R2_048,PBD-boronic-acid,TRAIN_020,PBD,boronic_acid,Added boronic_acid at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(B(O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H39BN6O8P2,1044.766,2,P-N-B,aryl-boronic-acid,B(OH)2,Additive,B,True,0.8058252427184466,0.8058252427184466,TRAIN_020,PBD,1,0,0,77,none
CAND_R2_049,PBD-pinacol-boronate,TRAIN_020,PBD,pinacol_boronate,Added pinacol_boronate at aromatic atom 28.,peripheral_aromatic,CC1(C)OB(c2cc(Oc3cccc(NC(c4ccc(C(Nc5cccc(Oc6ccc(C#N)c(C#N)c6)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)P4(=O)Oc5ccccc5-c5ccccc54)c3)cc(C#N)c2C#N)OC1(C)C,C66H49BN6O8P2,1126.9119999999994,2,P-N-B,aryl-pinacol-boronate,pinacol boronate,Additive,B,True,0.7477477477477478,0.7477477477477478,TRAIN_020,PBD,1,0,0,83,none
CAND_R2_050,PBD-trimethoxysilyl,TRAIN_020,PBD,trimethoxysilyl,Added trimethoxysilyl at aromatic atom 28.,peripheral_aromatic,CO[Si](OC)(OC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C63H46N6O9P2Si,1121.1279999999997,2,P-N-Si,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,True,0.7830188679245284,0.7830188679245284,TRAIN_020,PBD,1,0,0,81,none
CAND_R2_051,PBD-triethoxysilyl,TRAIN_020,PBD,triethoxysilyl,Added triethoxysilyl at aromatic atom 28.,peripheral_aromatic,CCO[Si](OCC)(OCC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C66H52N6O9P2Si,1163.2089999999998,2,P-N-Si,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,True,0.7545454545454545,0.7545454545454545,TRAIN_020,PBD,1,0,0,84,none
CAND_R2_052,PBD-disiloxane,TRAIN_020,PBD,disiloxane,Added disiloxane at aromatic atom 28.,peripheral_aromatic,C[Si](C)(C)O[Si](C)(C)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,C65H52N6O7P2Si2,1147.2859999999994,2,P-N-Si,short-disiloxane,none,Additive,B,True,0.7757009345794392,0.7757009345794392,TRAIN_020,PBD,1,0,0,82,none
CAND_R2_053,PBD-glycidyloxy,TRAIN_020,PBD,glycidyloxy,Added glycidyloxy at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(OCC6CO6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C63H42N6O8P2,1073.0110000000002,2,P-N,aryl-glycidyl-ether,epoxy,Co-curing,B,True,0.7545454545454545,0.7545454545454545,TRAIN_020,PBD,1,0,0,79,none
CAND_R2_054,PBD-diaminotriazine,TRAIN_020,PBD,diaminotriazine,Added diaminotriazine at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6nc(N)nc(N)n6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C63H41N11O6P2,1110.0400000000004,2,P-N,"diamino-1,3,5-triazine",NH2,Co-curing,B,True,0.7545454545454545,0.7545454545454545,TRAIN_020,PBD,1,0,0,82,none
CAND_R2_055,PBD-piperazine,TRAIN_020,PBD,piperazine,Added piperazine at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(N6CCNCC6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C64H46N8O6P2,1085.0700000000004,2,P-N,piperazine,NH,Co-curing,B,True,0.7410714285714286,0.7410714285714286,TRAIN_020,PBD,1,0,0,80,none
CAND_R2_056,PBD-benzamide-linker,TRAIN_020,PBD,benzamide_linker,Added benzamide_linker at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(NC(=O)c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C67H43N7O7P2,1120.0710000000001,2,P-N,benzamide,amide,Additive,B,True,0.7280701754385965,0.7280701754385965,TRAIN_020,PBD,1,0,0,83,none
CAND_R2_057,PBD-phenyl,TRAIN_020,PBD,phenyl,Added phenyl at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C66H42N6O6P2,1077.046,2,P-N,phenyl,none,Additive,B,True,0.7904761904761904,0.7904761904761904,TRAIN_020,PBD,1,0,0,80,none
CAND_R2_058,PBD-biphenyl,TRAIN_020,PBD,biphenyl,Added biphenyl at aromatic atom 28.,peripheral_aromatic,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccc(-c7ccccc7)cc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C72H46N6O6P2,1153.144,2,P-N,biphenyl,none,Additive,B,True,0.7477477477477478,0.7477477477477478,TRAIN_020,PBD,1,0,0,86,none
CAND_R2_059,PBD-nitrile-to-amide,TRAIN_020,PBD,nitrile_to_amide,Converted one nitrile to a primary amide. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H40N6O7P2,1018.963,2,P-N,nitrile-to-amide,amide,Additive,B,True,0.8469387755102041,0.8469387755102041,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_060,PBD-nitrile-to-amide-all,TRAIN_020,PBD,nitrile_to_amide_all,Converted one nitrile to a primary amide. Converted all matching groups.,all_sites,NC(=O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(N)=O)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,C60H46N6O10P2,1073.0080000000003,2,P-N,nitrile-to-amide-all,amide,Additive,B,True,0.68,0.68,TRAIN_020,PBD,1,0,0,78,candidate may be outside strict in-domain threshold
CAND_R2_061,PBD-nitrile-to-acid,TRAIN_020,PBD,nitrile_to_acid,Converted one nitrile to a carboxylic acid. Regioisomer 1.,site_1,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H39N5O8P2,1019.947,2,P-N,nitrile-to-carboxylic-acid,COOH,Additive,B,True,0.8645833333333334,0.8645833333333334,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_062,PBD-nitrile-to-acid-2,TRAIN_020,PBD,nitrile_to_acid,Converted one nitrile to a carboxylic acid. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H39N5O8P2,1019.947,2,P-N,nitrile-to-carboxylic-acid,COOH,Additive,B,True,0.8556701030927835,0.8556701030927835,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_063,PBD-nitrile-to-acid-all,TRAIN_020,PBD,nitrile_to_acid_all,Converted one nitrile to a carboxylic acid. Converted all matching groups.,all_sites,O=C(O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,C60H42N2O14P2,1076.9440000000002,2,P-N,nitrile-to-carboxylic-acid-all,COOH,Additive,B,True,0.6868686868686869,0.6868686868686869,TRAIN_020,PBD,1,0,0,78,candidate may be outside strict in-domain threshold
CAND_R2_064,PBD-nitrile-to-aminomethyl,TRAIN_020,PBD,nitrile_to_aminomethyl,Reduced one nitrile to an aminomethyl group. Regioisomer 1.,site_1,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(CN)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H42N6O6P2,1004.98,2,P-N,nitrile-to-aminomethyl,NH2,Co-curing,B,True,0.8556701030927835,0.8556701030927835,TRAIN_020,PBD,1,0,0,74,none
CAND_R2_065,PBD-nitrile-to-aminomethyl-2,TRAIN_020,PBD,nitrile_to_aminomethyl,Reduced one nitrile to an aminomethyl group. Regioisomer 2.,site_2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(CN)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C60H42N6O6P2,1004.98,2,P-N,nitrile-to-aminomethyl,NH2,Co-curing,B,True,0.8556701030927835,0.8556701030927835,TRAIN_020,PBD,1,0,0,74,none
CAND_R2_066,PBD-nitrile-to-aminomethyl-all,TRAIN_020,PBD,nitrile_to_aminomethyl_all,Reduced one nitrile to an aminomethyl group. Converted all matching groups.,all_sites,NCc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(CN)c(CN)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,C60H54N6O6P2,1017.0759999999998,2,P-N,nitrile-to-aminomethyl-all,NH2,Co-curing,B,True,0.6868686868686869,0.6868686868686869,TRAIN_020,PBD,1,0,0,74,candidate may be outside strict in-domain threshold
CAND_R2_067,PBD-NH-methyl,TRAIN_020,PBD,NH_methyl,"Methylated one free N–H site, reducing curing activity. Regioisomer 1.",NH_site_1,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(Nc2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,C61H40N6O6P2,1014.975,2,P-N,N-methyl,none,Additive,B,True,0.7685185185185185,0.7685185185185185,TRAIN_020,PBD,1,0,0,75,none
CAND_R2_068,PBD-NH-methyl-all,TRAIN_020,PBD,NH_methyl_all,"Methylated one free N–H site, reducing curing activity. Converted all N–H sites.",all_NH,CN(c1cccc(Oc2ccc(C#N)c(C#N)c2)c1)C(c1ccc(C(N(C)c2cccc(Oc3ccc(C#N)c(C#N)c3)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,C62H42N6O6P2,1029.002,2,P-N,N-methyl-all,none,Additive,B,True,0.5648148148148148,0.5648148148148148,TRAIN_020,PBD,1,0,0,76,large structural change from parent; candidate may be outside strict in-domain threshold
CAND_R2_069,PBD-NH-hydroxyethyl,TRAIN_020,PBD,NH_hydroxyethyl,Introduced one hydroxyethyl substituent on an N–H site. Regioisomer 1.,NH_site_1,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(N(CCO)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C62H42N6O7P2,1045.0010000000002,2,P-N,N-hydroxyethyl,OH,Additive,B,True,0.7345132743362832,0.7345132743362832,TRAIN_020,PBD,1,0,0,77,none
CAND_R2_070,PBD-NH-hydroxyethyl-all,TRAIN_020,PBD,NH_hydroxyethyl_all,Introduced one hydroxyethyl substituent on an N–H site. Converted all N–H sites.,all_NH,N#Cc1ccc(Oc2cccc(N(CCO)C(c3ccc(C(N(CCO)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C64H46N6O8P2,1089.0540000000003,2,P-N,N-hydroxyethyl-all,OH,Additive,C,False,0.5398230088495575,0.5398230088495575,TRAIN_020,PBD,1,0,0,80,large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening
CAND_R2_071,PBD-NH-glycidyl,TRAIN_020,PBD,NH_glycidyl,Introduced one glycidyl substituent on an N–H site. Regioisomer 1.,NH_site_1,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(N(CC4CO4)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C63H42N6O7P2,1057.0120000000002,2,P-N,N-glycidyl,epoxy,Co-curing,B,True,0.7280701754385965,0.7280701754385965,TRAIN_020,PBD,1,0,0,78,none
CAND_R2_072,PBD-NH-glycidyl-all,TRAIN_020,PBD,NH_glycidyl_all,Introduced one glycidyl substituent on an N–H site. Converted all N–H sites.,all_NH,N#Cc1ccc(Oc2cccc(N(CC3CO3)C(c3ccc(C(N(CC4CO4)c4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,C66H46N6O8P2,1113.0760000000002,2,P-N,N-glycidyl-all,epoxy,Co-curing,C,False,0.5350877192982456,0.5350877192982456,TRAIN_020,PBD,1,0,0,82,large structural change from parent; candidate may be outside strict in-domain threshold; exploratory only; excluded from formal screening
CAND_R2_073,TDCA-DOPO-2-amino,TRAIN_136,TDCA-DOPO-2,amino,Added amino at aromatic atom 65.,peripheral_aromatic,Nc1ccc(P(=O)(OC(c2ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c2ccccc2)cc1,C56H43NO8P4,981.855,2,P-N,aryl-amino,NH2,Co-curing,B,True,0.8591549295774648,0.8591549295774648,TRAIN_136,TDCA-DOPO-2,1,0,0,69,none
CAND_R2_074,TDCA-DOPO-2-hydroxy,TRAIN_136,TDCA-DOPO-2,hydroxy,Added hydroxy at aromatic atom 65.,peripheral_aromatic,O=P(OC(c1ccc(C(OP(=O)(c2ccccc2)c2ccc(O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1,C56H42O9P4,982.8390000000002,2,P-only,aryl-hydroxy,OH,Additive,B,True,0.8591549295774648,0.8591549295774648,TRAIN_136,TDCA-DOPO-2,1,0,0,69,none
CAND_R2_075,TDCA-DOPO-2-hydroxymethyl,TRAIN_136,TDCA-DOPO-2,hydroxymethyl,Added hydroxymethyl at aromatic atom 65.,peripheral_aromatic,O=P(OC(c1ccc(C(OP(=O)(c2ccccc2)c2ccc(CO)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1,C57H44O9P4,996.8660000000001,2,P-only,aryl-hydroxymethyl,CH2OH,Additive,B,True,0.8243243243243243,0.8243243243243243,TRAIN_136,TDCA-DOPO-2,1,0,0,70,none
CAND_R2_076,TDCA-DOPO-2-carboxamide,TRAIN_136,TDCA-DOPO-2,carboxamide,Added carboxamide at aromatic atom 65.,peripheral_aromatic,NC(=O)c1ccc(P(=O)(OC(c2ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c2ccccc2)cc1,C57H43NO9P4,1009.865,2,P-N,aryl-carboxamide,amide,Additive,B,True,0.8133333333333334,0.8133333333333334,TRAIN_136,TDCA-DOPO-2,1,0,0,71,none
CAND_R2_077,TDCA-DOPO-2-boronic-acid,TRAIN_136,TDCA-DOPO-2,boronic_acid,Added boronic_acid at aromatic atom 65.,peripheral_aromatic,O=P(OC(c1ccc(C(OP(=O)(c2ccccc2)c2ccc(B(O)O)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1,C56H43BO10P4,1010.6580000000002,2,P-B,aryl-boronic-acid,B(OH)2,Additive,B,True,0.8243243243243243,0.8243243243243243,TRAIN_136,TDCA-DOPO-2,1,0,0,71,none
CAND_R2_078,TDCA-DOPO-2-pinacol-boronate,TRAIN_136,TDCA-DOPO-2,pinacol_boronate,Added pinacol_boronate at aromatic atom 65.,peripheral_aromatic,CC1(C)OB(c2ccc(P(=O)(OC(c3ccc(C(OP(=O)(c4ccccc4)c4ccccc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c3ccccc3)cc2)OC1(C)C,C62H53BO10P4,1092.8039999999996,2,P-B,aryl-pinacol-boronate,pinacol boronate,Additive,B,True,0.7439024390243902,0.7439024390243902,TRAIN_136,TDCA-DOPO-2,1,0,0,77,none
CAND_R2_079,TDCA-DOPO-2-trimethoxysilyl,TRAIN_136,TDCA-DOPO-2,trimethoxysilyl,Added trimethoxysilyl at aromatic atom 65.,peripheral_aromatic,CO[Si](OC)(OC)c1ccc(P(=O)(OC(c2ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c2ccccc2)cc1,C59H50O11P4Si,1087.0199999999998,2,P-Si,aryl-trimethoxysilyl,Si(OCH3)3,Additive + Secondary Crosslinking,B,True,0.7922077922077922,0.7922077922077922,TRAIN_136,TDCA-DOPO-2,1,0,0,75,none
CAND_R2_080,TDCA-DOPO-2-triethoxysilyl,TRAIN_136,TDCA-DOPO-2,triethoxysilyl,Added triethoxysilyl at aromatic atom 65.,peripheral_aromatic,CCO[Si](OCC)(OCC)c1ccc(P(=O)(OC(c2ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c2ccccc2)cc1,C62H56O11P4Si,1129.1009999999999,2,P-Si,aryl-triethoxysilyl,Si(OC2H5)3,Additive + Secondary Crosslinking,B,True,0.7530864197530864,0.7530864197530864,TRAIN_136,TDCA-DOPO-2,1,0,0,78,none
CAND_R2_081,TDCA-DOPO-2-disiloxane,TRAIN_136,TDCA-DOPO-2,disiloxane,Added disiloxane at aromatic atom 65.,peripheral_aromatic,C[Si](C)(C)O[Si](C)(C)c1ccc(P(=O)(OC(c2ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)P2(=O)Oc3ccccc3-c3ccccc32)c2ccccc2)cc1,C61H56O9P4Si2,1113.1779999999997,2,P-Si,short-disiloxane,none,Additive,B,True,0.7721518987341772,0.7721518987341772,TRAIN_136,TDCA-DOPO-2,1,0,0,76,none
